,mi_fecha,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00
proyecto,0.015253952124636871,0.0,0.00021111472060382445,0.0006062903500349215,0.00031950633022136355,9.062027656584584e-05,0.000719012998426105,0.0007499167974323657,0.0006944400792347763,0.00022692491316034306,0.0012268053532910408,0.0008279191334099295,0.0013514945559293767,0.0005578432150552507,0.0006309796515374983,0.0002573069222008957,0.0007712742719156134,0.00040094481962882225,0.0008086610211458562,0.0008673263443473644,0.0011531996138884463,0.0006291641661880252,0.0008624063902025971,0.0010379360499572783,0.0009674197434697347,0.0011992493248721434,0.0024018402958887897,0.0007319777455719363,0.0008191527687512681,0.0004940775287479806,0.0009690004543063542,0.0008784518970536079,0.000870829036356031,0.0004680159878232436,0.0008193120475534567,0.0016941907552960303,0.0008911791808341729,0.0008522343298010625,0.00048608921496502607,0.0005047174776824437
cada,0.015210719506716597,0.0,0.0011906585308385665,0.000763769056711684,0.0027901646885718314,0.0009648451761880144,0.0011236428356305478,0.0008426473985866713,0.0006747659083350742,0.0010337516116359009,0.0009396486949833721,0.0012215068035639754,0.0011664989811054115,0.0010710225268774813,0.0007293375855835425,0.000892829481702064,0.0012908061404274561,0.0014737501765156194,0.00084715470724314,0.0008769916034453207,0.0004362582139348068,0.0005553654609197399,0.000994528139542143,0.0012368805430370091,0.0012551592987101298,0.0010631645925101168,0.0012182138151379375,0.0010108009695699348,0.0009385978227295289,0.0011505384151837385,0.001359397354158679,0.0010606435265592532,0.0013189063437261997,0.0011636092375719917,0.0009958399013637207,0.0019826158044750834,0.000984415153007566,0.000777116672100993,0.0012447974815115207,0.0009437494840043957
igualdad,0.015163098004268516,0.0,0.0004435001660717356,0.0006101338085589843,0.00012175240759064251,0.00014328128006643016,0.0009108889678179116,0.0004614895620882253,0.00027914939901786266,0.0002866640866393761,0.0008371565532883798,0.0008036177305496134,0.0004812144136895902,0.0006488759479810936,0.0005234413069865273,0.001192501243903953,0.0013886714458391264,0.00035808907485892507,0.0006732073095538927,0.0006788300935852145,1.9552537723723582e-05,0.0002232406036855952,0.0006610795627016297,0.0004465667487569293,0.0006394294841164123,0.000477815600159349,0.00010171423781516319,0.0007974899102711215,0.0006210434170314949,0.0004215930402059309,0.0007085403238096076,0.00042738008744479624,0.00024171030702879747,0.00031569423776623323,0.0004223392101030456,0.0009151796946971997,0.0013330561840060864,0.0015558189358039797,0.0015150735785802274,0.0006954217684507144
instituciones,0.015061722990793225,0.0,0.001551499894940268,0.0008601096526863957,0.00018896801667872678,0.0005156336676701048,0.0003775194331064104,0.000987718199369128,0.0003661733885060642,0.0008681894551439335,0.0015521914951611357,0.0009774330509430818,0.00033647806267733275,0.00041680295701985776,0.00029758895839271593,0.0002669737835797611,0.0005403543761488364,0.0005001051340907737,0.0008116332249649857,0.0006859982035036043,0.0002451956635481294,0.0009116796498723018,0.0004984313073037278,0.0007162513755437868,0.0009508922986111564,0.00046466571226746464,0.0004296856814150613,0.0006624908241352235,0.0002697640498100848,0.0004505507566966415,0.0008852597568541265,0.00040186173672903704,0.004064785784657941,0.0002641055549070928,0.000564927338716538,0.0004870949844373449,0.0006089152378698213,0.0010353461562453477,0.0013906005136506234,0.0006873864005686655
dicho,0.015023465935782188,0.0007880478997780042,0.0010609296442210575,0.0009864625990418784,0.0011917932427801604,0.0013941062763784173,0.0019316188002616809,0.0014994051619854891,0.0010670330726334956,0.0014625519529061232,0.0015411473520688345,0.0012678856444147645,0.001432415924834626,0.0010882910322894599,0.001191858062137819,0.001151617466497441,0.0010393109835930647,0.0011242933904664196,0.0014574694039877509,0.001614928992813962,0.0008199174795080067,0.0014391365845873498,0.002969084140634974,0.0013624686699015935,0.0017695594847897114,0.0010845320454377578,0.0008701184264109015,0.0010947749873287441,0.0009516207630683558,0.001268986487987347,0.0010508365286174062,0.0014280262053893568,0.0015585981268893406,0.0023383725066806944,0.0013365893529908223,0.0016050601836196346,0.0014848512508325122,0.00158155822698332,0.0016655303977323665,0.0007139196427952039
lugar,0.01502129261547136,0.0,0.00023576075861610408,0.0010231948182935025,0.0010240389852077558,0.0011116404356396226,0.001415590792850995,0.000936091545351997,0.001027692345398174,0.0006533752827280394,0.0012968268528178095,0.0013352554907767019,0.0014286756354294195,0.0006619362020165667,0.000673448979617115,0.0010507423535250128,0.0008994734273779959,0.0005828362968071383,0.001184029888248237,0.0005938069300387575,0.001161240847044228,0.001064628086837382,0.0006729069872257161,0.0008617887493000962,0.0009062654081517973,0.0009511859360114044,0.0008633464503398899,0.0012849218999454641,0.001088996499406691,0.0008269155301974206,0.0007927927600421922,0.0010354318240574118,0.0005586025507051567,0.0005992178223563239,0.0006961457636796605,0.000674418230508784,0.001039494440025255,0.0007283012715602567,0.0006660325755585783,0.0008953031223555896
impuesto,0.015005301409623861,0.0,8.96248148310928e-06,0.00027528298584707564,0.00046336616488883245,0.0002611012973591651,0.00028480003308192775,0.0006454165976658233,0.0004383871352082014,0.00010211286138466233,0.00020396922485308797,9.433273508145318e-05,0.00036117391837759056,0.00020619091139958517,0.0003231566696808789,5.683761283026363e-05,0.00018020592143694057,0.000383625163579362,0.0006067778063061268,0.0003858697919038126,0.00028350771304948936,0.00024926584060723484,0.0003435807930626699,0.0005496966929979692,0.0005349879969350766,0.0010814352596952704,0.0003704156786727621,0.0010403626045869245,0.000695372831774552,0.0011090653311563357,0.0003560764264371858,0.0006516177221922125,0.0005765622942089466,6.700500163703548e-05,0.0006023025055332064,0.0008011748210713042,0.0007579294025773883,0.00035728406428561923,0.00015778139084546763,0.0007908671505862287
siempre,0.014950616848555143,0.0,0.001325618649629665,0.001083803579324774,0.0008223097369602272,0.0010139632156361685,0.0010377814395027133,0.001258858696389153,0.0011675356667331597,0.00037924751480453286,0.0009947599498449148,0.001184376600773263,0.0009369247482950494,0.0013019971452015238,0.0008910437817841451,0.0008938873705624954,0.0010861248415775647,0.0010611608316912992,0.0013669120538715115,0.001363617258561393,0.00099874538595116,0.00099095370083733,0.001401142774995665,0.0016904707209868999,0.0016623556125333215,0.001054214306583744,0.0006544515683028617,0.0010582300689058464,0.0012018447392711758,0.0011092980519553724,0.0013498874750004167,0.0011410124961320305,0.0017391266942802584,0.0009105215707529654,0.001718973314791873,0.0012573486726838402,0.001116300916503034,0.0009687017022787357,0.0029831105139909862,0.001588638035801999
públicos,0.014940797241326909,0.0,0.00016342427907291662,0.0006116936717282547,0.0011830671212349569,0.0003063646403926216,0.0006788786938392743,0.0006666404336962565,0.00034771974056291353,0.00029092829865284614,0.000617942662548727,0.0004754012885961121,0.0008140530142541143,0.0006240564172100513,0.0007000972265671318,0.0004046612341447783,0.0005608395785494805,0.0012105332757820152,0.0003644987917545364,0.00047120652321673177,0.0010515258561178242,0.00015339487972864638,0.0005442882207644948,0.0006168742638837314,0.0006650432670399606,0.0004595234390875386,0.0004336477971536777,0.0004657562131584414,0.0003986197614163398,0.001100644841351834,0.000656005361402956,0.0007106613629422782,0.00042290357180764163,0.00028218920393657056,0.00045182776305753255,0.0008356797126324613,0.000619580832260359,0.0007862265492675794,0.0003911085545397515,0.0005704931595702327
factura,0.014919072331521122,0.0,2.0856284718434994e-05,5.3384630038148554e-05,7.46062235396184e-05,3.4318336060989596e-05,0.0,5.5370602428560745e-06,7.163953183453005e-05,0.0,9.304151727854352e-06,1.36935204744269e-05,3.749956135583184e-05,4.548332532797163e-05,4.242784096603837e-05,7.127445281717224e-05,0.0002636546927173231,2.3474317842449462e-05,0.0003693763151823337,0.0015841908645722554,0.0007367012794555929,0.001094550984210419,0.001226829510771868,0.001338078675151627,0.000204700248578722,0.0006355217994057628,0.0012320671489531253,0.0005991398674510959,0.0004940421791831885,0.0004932868516990317,0.0002702286060035743,0.0003636538959000043,0.00016273993269055818,0.00026261358550254074,0.0004266095301655752,0.00014617833936503326,0.0002660544287158839,6.9770238060266e-05,0.00013299881667368758,5.392118316719596e-05
haciendo,0.014885830515789067,0.0,0.0002506939406060928,0.000604489337233084,0.0008403868288605954,0.001232785481749585,0.0010294795147221564,0.0008685734470978552,0.0006328756903549517,0.001273844685203042,0.0005514909860146995,0.0006795493580636571,0.0006103699807867353,0.0010403291622005152,0.0005780620741697586,0.0009586868428212729,0.0009409203134394798,0.0015754629403713762,0.0006596990515477847,0.0006057129960518532,0.001245534675555092,0.0011608360024523041,0.001110678635233181,0.000474097224580501,0.0008110640068033918,0.0009407093937028918,0.0005827156882685521,0.000933221803825637,0.000814277249648563,0.0007634266068255252,0.0005746554941890923,0.000727101407431995,0.0018076902692640883,0.00040183670914695056,0.00046120047734213234,0.0008906675778129749,0.000848614217713494,0.0005468710814618854,0.0010230832514424959,0.0013001837057083712
energética,0.014839361251303362,0.0,1.00081037084996e-05,6.835288310338001e-05,6.351334119882246e-05,0.0,1.0230122262845056e-05,5.812561117445677e-05,0.000809545018606749,0.0,3.545029658055766e-05,5.029184248566818e-05,2.8982856812061877e-05,0.00013784026903020932,3.2334389383522956e-05,0.00015358709703306483,0.0005637602786925624,2.7754102132299907e-05,0.00025833464154844776,0.00013138605280578258,0.0006867364932948092,0.0005015445944242884,0.0005403165680548157,0.0012501965662307054,0.00032392778956643405,8.597362238233413e-05,0.0028953232521392244,0.0008845847773471371,0.001187681674160303,0.0005341008228232577,0.0010513755280234193,0.0008175164983527668,0.0004003094184332598,0.001134044113433397,0.0005462479745609286,0.000775036169939219,0.0006637158039012763,0.0005269866599839516,0.0005061487192452355,0.0002584519192699519
sociedad,0.014826132476105869,0.0,0.00033816426043907516,0.0003606328347741678,0.0014460583146017616,0.0012458416428054806,0.0008942660373128276,0.0008440190925776886,0.0005798300136008191,0.0035176199265752953,0.0006442552830437667,0.0005413191704285033,0.0004935785257933981,0.0007249582062263542,0.0004545638695356453,0.0008881549049529951,0.0009379959392506778,0.0007285850205784245,0.0009227185514149732,0.0012565457502297513,0.0002146383102067616,0.0004676817213977358,0.0008915642475905984,0.0006772226379826886,0.0010062353840353088,0.0007684185469883825,0.0003219199888211237,0.0006028617278215637,0.0008641797290895575,0.0006600127851524712,0.0004344494669851204,0.0006702034844640376,0.0007250393682772748,0.0004240209543594816,0.0004887697529696739,0.000825049901567103,0.0005094822295926921,0.0008666414179147007,0.0006421761914121925,0.0006794015570343271
importante,0.014765531914909147,0.0,0.0005399021290306507,0.0008372320117472943,0.001097642074312041,0.0009127661526694103,0.000929798199619607,0.0008912086730182482,0.000670215996290957,0.0006275236858387457,0.0007108000259284876,0.0005396446850641567,0.000846386776758104,0.0013037614441198486,0.0005562073904858799,0.0009950665475383232,0.0005246767060839736,0.0006119572419326692,0.0008081356333789299,0.0008274810102905598,0.0007750531221759182,0.0007232052074963936,0.0007445443707957414,0.0007753607722222,0.0008586959777821745,0.001110097730739375,0.0005603765103446035,0.0007294271924696623,0.0008040588607114707,0.0007665046407620751,0.00083855194531251,0.0007705908095862303,0.0009470709490394371,0.0009020369099931748,0.0007666421546093513,0.0008960436820974248,0.0010781167370813936,0.000840118265486214,0.0011406031831443252,0.0008280489729940785
tardes,0.014747026551018338,0.0,0.000142595437467192,0.0002916775421686738,0.00022014308070164297,5.0425648956732494e-05,0.00010317696567032599,0.00025690944148310234,0.00031411887844787407,0.00038673301429660996,0.00022280745968368486,0.0002103397680493212,0.0003166307472439901,0.0012336085419974796,0.00012607086405991774,0.00021446295526110753,0.00026175135370305383,0.0003873240037855489,0.0007729135080816803,0.00025005755868993257,0.00033010238695104296,0.0002208476906480905,0.00041764354094414444,0.00029842217491504497,0.0010337516314775962,0.0009325365835413938,0.0005882992386946225,0.0008723824056944388,0.0002873143635273097,0.00022889451798839986,0.0005103721757283887,0.0005696881354365536,0.0005766201558424684,0.00026170376418523897,0.0004862297142726908,0.0005605872472181024,0.0004479810214239399,0.000742887685299733,5.798761220474335e-05,0.0005934170937643577
necesita,0.014597798513531712,0.0,0.00028192299971951083,0.00015451704830481274,0.00019995352373176269,0.0007371452399852935,0.0004430097984621255,0.0003026752055828709,0.0005298174223774515,0.00036201025967547666,0.00029128074487971736,0.0007929222989643375,0.0005079008599675521,0.0005537542495144738,0.00024489676110548927,0.00035030195445080715,0.00028654631609868877,0.0002595822586946169,0.00023646731037598413,0.0004318660315219593,0.00012114952125095371,0.0006493640758336774,0.000798268079538539,0.0004083595845939933,0.000953581135792815,0.0005151548007383225,0.00017859305114855127,0.00027109004218219766,0.0005090355517301274,0.0002200609786635836,0.00028025529105311545,0.0006140420506779432,0.0006903426963189683,4.0097398707816585e-05,0.00025050408609843077,0.0004864265637844745,0.0004037841746303383,0.00057029693796072,0.0004519358368798251,0.00031125611507815506
constitucional,0.014561166714786467,0.004965259944215041,0.00040438589192252515,0.0008372357059109045,0.0002851801274362308,0.00014265263155339807,0.000756515825004432,0.0006562638372278138,0.0005834566210411294,0.0,0.0013159153719812281,0.0009397951160042706,0.0015757614043878105,0.000976467571675828,0.0009192773295473314,0.0012532584718814345,0.0007454472682097441,0.000700151632967696,0.0012575922704438013,0.0011181781388030713,0.0018144566092189553,0.0023017528746018005,0.0008775060508326984,0.000686734107811477,0.00030216791296334576,0.0008545355381227418,9.23082135688906e-05,0.00043531708556284674,0.000474856486908294,0.0008885027600030316,0.0002580552920869421,0.00028121744903718656,0.0019731615522655594,0.0002671441952828476,0.0005499937113833157,0.00037320026357614015,0.0011200731757001513,0.001969186868316943,0.0004892072148548821,0.001004550765066374
mujeres,0.014418463176630425,0.0,0.0033139746983615573,0.0007716920889104445,0.0004294839303174318,0.0009003402496931232,0.00012934604013041135,0.001390280904133891,0.0011673499007389585,7.691094224756556e-05,0.001369378655076653,0.0007628321631758435,0.00039767304013383725,0.0008457527502798757,0.00031959518827091616,0.0017061221781938722,0.0015203234440026405,0.0005371079906331216,0.0005381492287605698,0.0004020776231160937,4.842011063240798e-05,0.0002906755550997251,0.0011358772683846819,0.0008937433840841335,0.0010751926788606435,0.0008613693546582228,0.0,0.0015978966179452047,0.0011671203993675527,0.00036483669732759427,0.001973091467793866,0.0006423253257773407,0.00039425415524046135,0.0015892010534290634,0.0009586147445736393,0.0015181322217219218,0.001971055727557736,0.0016499068405767875,0.004077795126803475,0.0023346573081349754
proteger,0.014345626480976925,0.0,0.0005599404811546233,0.0006750956143422006,0.0008474275361396071,0.0016434739042700504,0.0006606810110367874,0.0010403591493529135,0.0003717202443660683,0.00045594603447184176,0.0003231893328698953,0.0003730665703807756,0.0003895335891871582,0.0002865504124768881,0.0007620507918173584,0.00028108395537617596,0.0002604991499720984,0.0009749698755801884,0.0004641701688921705,0.0002915445762603485,7.603802815702595e-05,0.00035153465437658295,0.0005535702572404382,0.0005006676884706453,0.0003381439961543208,0.0006044031420847277,0.0002131812023500247,0.00039453997578856476,0.0005369132060001718,0.0002697477408401264,0.0004281251576753282,0.0003627440576971313,0.00034495804881556723,0.00018041483498905665,0.00043275178496289144,0.001023181514061045,0.0005305084491514146,0.0008147160906463856,0.000979098682973086,0.0006406638512970289
viene,0.01432150944027799,0.0,0.00028708783673558273,0.00048437487691844447,0.00023549500007270574,0.00018256982486914328,0.00042204579387078824,0.00035185851605338305,0.0005960368941552903,0.0006613612540590705,0.0005329011094253181,0.0005212964621986434,0.00037000818644158056,0.0005418344196760446,0.0006205878872749144,0.0005124391804344748,0.0004723127034590892,0.0006666404180172766,0.0006697355237983556,0.0005640207123883826,0.00039248506000486743,0.0009063534620513101,0.00044537553009371195,0.00042473466219663473,0.0004993171439907191,0.0007211725866589272,0.0005359132854881135,0.00035425420764462537,0.0006782180507509707,0.0005470300183893844,0.0006200745032701102,0.0005032287258300783,0.0002335624065612211,0.0002503046312283833,0.0005601919101438259,0.0005164919568001162,0.0005432960512522874,0.0003724458025561385,0.0003723814960509878,0.0005562883513562843
marzo,0.014295116740026481,0.0,9.338963622492616e-06,0.00010682803485831125,0.000835050431305188,0.0011179095757535395,0.0010966060479411534,0.0009933239091893206,0.00021370955933816533,0.000278661771678152,0.0001288702960318369,0.000314343043083508,0.0001854911417380245,0.00024544759132983133,8.300918134969686e-05,0.00020181863433669473,0.0007002726815775391,0.0004790596773106923,0.00014774388523378868,0.0001788549534601521,0.0007168849193181733,0.0003268185190456083,0.0001216496771314312,0.00013465380327871678,7.511250520535427e-05,0.0001054480275410354,0.0001652814765042623,0.0004072112519403129,0.0011680930950551166,0.0003058408237349883,0.00012544714381935505,0.00014036794251198628,0.00022049878784197795,0.00028441193638362335,0.00018305258668004098,0.00017406583317313562,8.558575564245649e-05,5.883049723342037e-05,4.779976936161213e-05,0.00014621168655811422
nacional,0.014259629608842639,0.0,0.0006289123359185095,0.001229039387827946,0.0005355537152638009,0.0010847949613889797,0.0011124679937834045,0.0006148260799168797,0.0008578030257214797,0.0005639541232862497,0.0005895979307453424,0.0008104601978930796,0.000436877667237532,0.000685036364742141,0.0007894042113805187,0.0004748158073854873,0.0006470369410986975,0.0005205069002667855,0.0006804672153009161,0.000846505175241771,0.0014672112535899363,0.0021739575538426547,0.0010891511306998307,0.0008025464181213023,0.0005145028003757307,0.0009143902662422719,0.0005742698246375005,0.0005902667608089087,0.0009664042778865028,0.0010922609427326433,0.001964367858692574,0.0007244648741274045,0.0011222764985839946,0.0016104174518755824,0.0007933662861873437,0.0006602073222819213,0.0006666355186575694,0.0008039132658330907,0.0003465647746054303,0.0009292237783262422
recursos,0.014186084054195192,0.0028734929657892386,0.0,0.00040931403846382943,0.0007377468805521552,0.0005091640977879207,0.0007490407955083085,0.0004139706569556173,0.0004979227729432739,0.0011085087746386536,0.0007800047082146941,0.0004176019575260297,0.0005907840711837669,0.0007067447813337387,0.000589438151020603,0.0007922251742432855,0.0005443369502025142,0.0003530411531805757,0.0005171704974233569,0.00046021652144225526,0.0005147300751325583,0.00040214633755318385,0.0004732938621220106,0.00039003993689153707,0.000875089585297345,0.00026966537453821683,0.0009067944469704392,0.0004881214124400147,0.00035735888312122253,0.0003640530684486983,0.0004315414721946944,0.0006821200287746303,0.0006165065117279258,0.0005749543413546683,0.0006813820776471946,0.0005027616082032627,0.0007918937050010053,0.001303610140911425,0.00040943964056063074,0.0006083285574508105
propuestas,0.01416893641948791,0.0,0.0002650585104012418,0.0003907101799229197,0.00035023567272493843,0.0005383996268230555,0.0003787618048228212,0.0003580993561470411,0.00022879548284910633,0.00027577194118226365,0.00041529054549822565,0.00021307512725243959,0.0003336752184543126,0.00014914989526616763,0.00010019037854903722,0.0002208324174883127,0.0004595182324029699,0.00026909072420298007,0.000360730798879473,0.00026287945201406993,2.254497036075314e-05,0.00036585587546866837,0.0003661288008079531,0.0002023683785801352,0.0002874133689036148,0.0004296884002387323,9.345170851965261e-05,0.0003272758262512751,0.0006113126335231202,0.0004645682880105214,0.0004378348984056651,0.000550892077913528,0.0012561005308124754,0.0007445194218044174,0.0008813968490029515,0.0009233697250743536,0.00020779197936049903,0.00029058872802225255,0.0002780145732729768,0.0002477203140205583
presentado,0.014138115846298316,0.0033999176300095087,9.765185799407457e-05,0.00034437286654904526,0.00016070725428722144,8.090190164568909e-05,0.0001154669750069292,0.0003904569977027432,0.00033292237695741004,0.00027437164682523663,0.00043156486318523033,0.0002925919909517291,0.0006287478839638841,0.0009171197749408103,0.00019248690996415366,0.00010927871275888848,0.0009324140392783174,0.00033727928421476946,0.000596676001670109,0.00022809765727157218,0.00012808280996229738,5.53277782834728e-05,0.0029342100770304797,0.0016151054429926071,0.0003387851768471082,0.0001965695489632025,0.0,0.00011944891061519554,0.0007099744156676049,0.00019659676917541962,0.0002008895951712404,0.00032301223529118195,0.000253289688921261,5.494417335893527e-05,0.00024203256655450369,0.00041519237115439166,0.00043291732878790055,0.00034344524942672434,6.778799818646349e-05,0.000652991358191707
pasado,0.014065367221895997,0.0016358299550492013,0.000519517726302366,0.0007057008921505606,0.0005343144734814427,0.0007143920528896275,0.0013075903157945502,0.0009226776776851022,0.000543187180006301,0.0013223660123130607,0.0008457404721151319,0.0010355147897867225,0.0005962496002481808,0.0006568338988680132,0.0005765239174106014,0.0008519225221598559,0.0007004476367050699,0.0003711282879331534,0.0009698717952061556,0.0008155994941787192,0.0005923832826444796,0.0011338537014618975,0.0007446439523263209,0.0006799179026450479,0.0013254273832510573,0.0007420225534170731,0.000987825066160491,0.0007913791266450928,0.0010677536414052974,0.000873366419837571,0.0006994062457570865,0.0006921998199478463,0.0008216974502645871,0.0006457408585992176,0.0007206478755208488,0.0006146137392650817,0.0006709660008099825,0.00045950764040188897,0.001010031816266012,0.000837335825064619
ver,0.014014539987564412,0.0,0.0002547723291080934,0.0010432262227423983,0.0008048341272639336,0.0008076527722647337,0.0008053711483772036,0.0007866605601125283,0.0008529785633527532,0.00044401840040082785,0.0006063268602589827,0.0009479257688442073,0.0006483103008697031,0.0009035693384795268,0.0007790157760173808,0.0010623013875795918,0.0009700758210373384,0.0007749675472947001,0.0007434239998185927,0.001096401647878299,0.0009540651866421924,0.0008148410295862215,0.0009622948262605151,0.0008655757224149571,0.001001754962300716,0.0008214050910868341,0.0007935762713120862,0.0008550816932040873,0.0004981217296155225,0.0009247461141037009,0.000867233244739199,0.0008431295986501861,0.0005675785236824315,0.0006828669630537942,0.0007513588271835846,0.0007534724768425057,0.0009662711679057276,0.0005276480503614222,0.0008680187541847941,0.0011518768897579529
poner,0.013991145422375784,0.0,0.0002531682946511103,0.00047997996169287497,0.00034277325769472026,0.000557483663627268,0.0005390980923900008,0.0006633143803728553,0.0005525343299092134,0.0003304600578433753,0.0005803550845641603,0.0004934328457951674,0.00035701462846301753,0.0004091650860219046,0.0008544638219581021,0.0005737409748912358,0.0005065247017493761,0.000549857359484795,0.000604862528614481,0.0005249943703843333,0.0003260751363499815,0.0004019547958028985,0.0004057249693846811,0.0009486614354422793,0.0006036219776878337,0.0005788315033087895,0.0014379512088646255,0.0006699688293675852,0.0004599580543088224,0.0005371469261523154,0.0007235001534768553,0.0005688492691696605,0.00040845850226023015,0.001112033995042064,0.0008541532880723044,0.000593446434202791,0.0005763740401195871,0.00042249621905977554,0.00038997154403764845,0.0005195657032485845
personas,0.01396713866681587,0.0,0.0010646912676909048,0.0013126202814114929,0.0019996034940336312,0.0012965394116613309,0.0010036125915683341,0.0010440441573392033,0.0006371013676387305,0.0012703325057458802,0.00096097918034864,0.0014731110213575787,0.0015401744711968444,0.001728175904171506,0.0011933791748256761,0.0015395809269073,0.001849815524035473,0.0013747746477513214,0.0021678764721066693,0.0014516247441543617,0.0006617089755767324,0.0009041123315859882,0.0014067138755577936,0.001565998417175793,0.0011762061383366984,0.0016435167037019867,0.0007091731643079031,0.0015178925024974435,0.0013590230661583787,0.0015708736206805367,0.0011843372085096216,0.0019367212874650775,0.0007869107400263531,0.004052178130513791,0.0013569339086779738,0.0012047808804962763,0.0017377683369269366,0.0020342166061058336,0.0008736992757430424,0.0021076691109085883
coronavirus,0.013950325787382312,0.0,0.0,3.8243913165935113e-05,0.002029174940767155,0.0026321047246829384,0.00034477330098531104,0.00046176910181918964,0.000415495470193735,0.000344309186131339,0.0003364044143713454,0.00020931386333008,0.0002626069476212944,2.880172072782715e-05,5.284802120048813e-05,2.5448397968379853e-05,0.00011191056247618594,0.0,3.043439316236737e-05,4.024694774956662e-05,0.0002779828345540772,0.0002048544267225791,3.0402502987401124e-05,5.644492471759351e-05,2.964048795450585e-05,0.00011930232766452735,0.00010482412485635924,3.954359684669776e-05,2.6131580251985947e-05,2.6654150832563317e-05,0.0,0.0,0.0,6.230158143418479e-05,9.060789471569388e-06,0.0,1.1086510554813117e-05,1.4358939860791023e-05,3.4801273522874165e-05,5.170772294256637e-06
risas,0.013948726582737159,0.0,0.0067250295644149015,0.003777521825490401,7.679987028837199e-05,4.751104898030305e-05,0.000190691264989132,0.00025846314274410073,0.0008665445217447233,0.0019161479566162523,0.0008929129133111265,0.0012520477946863316,0.00035439588495454093,0.0006222917780784942,0.0007519791100404475,0.002715966864539368,0.0001734593152941789,0.000595573954539674,0.000626097228951297,0.0006901813074075948,0.00017112818222294064,0.00029739515238091664,0.0011127294174264675,0.0002209378108019272,0.00039837381743802194,0.0007154673414075063,5.206167629149645e-05,0.00014553618292672415,0.000379433279670295,0.0012042351479065062,0.0007956526466673243,0.0003807966633034943,0.0007935784175659176,0.00031773710656334936,0.0012626735539325216,0.0023468130594738817,0.000787753162705608,0.00022686795541679975,0.0011864112573925821,0.0011965824559738779
españoles,0.013920247449557888,0.0,0.00261343867554066,0.002118097172863421,0.0019881312216460507,0.002742946008011413,0.0027216304157545064,0.0012088614586071036,0.0020858805289153542,0.001905340966456704,0.0023663430542725777,0.0025382648595469897,0.0023015720829927676,0.0020273620008172625,0.0016187508091580725,0.0020204847448011725,0.00215523584196183,0.0021025258780036898,0.002072113525362951,0.002320711986431736,0.0023226387687628356,0.0031101382178276037,0.0019774096072112243,0.0018820778317949886,0.0027235136195256776,0.001817525329370962,0.004223802916618727,0.0017125922385723713,0.002549797975491787,0.0025461989815256055,0.002101947124051582,0.0018950311738672833,0.002698283835017164,0.0019160292846171973,0.0026866405079300636,0.0021969471475698473,0.002301976105145969,0.001944397500724274,0.0016352449714263724,0.0016040559843055377
nunca,0.013903521316055434,0.0,0.001101445339642895,0.0006312940602926298,0.0013689115862858014,0.0005403272519883904,0.0006092169552312132,0.0009275852057283751,0.0006938670000179058,0.00048504279640524447,0.0008582298439313981,0.0006921163568858795,0.0007212919879354519,0.0008732842652100964,0.00043373362182292096,0.0006826642578468422,0.0008266514172688481,0.0009018291032318374,0.0008439771795829274,0.0008360836688054309,0.001044365489444625,0.0002626401622182023,0.0007299751289835959,0.0006701885087489524,0.0012318549848481168,0.0005158245671903331,0.0010710202396270315,0.0006362097400994577,0.0007030900443131771,0.0008913447904004437,0.0006592996812781838,0.0008289965327912477,0.0010018136939117486,0.000369163699330862,0.0007223575292420432,0.0008876773257963262,0.0007272470439999328,0.0009928245029654523,0.001482667031565272,0.0008395598916234075
vida,0.013861307841392057,0.0,0.0005012420155947158,0.0009186926029855124,0.0011207142623293048,0.0007262850272871977,0.001237186337260079,0.0005785374908164596,0.0005450430520688061,0.0004456508516492857,0.001231321851114672,0.0005730599002147028,0.0005475727966759295,0.001079082578557602,0.0007580429311197917,0.0006369296809419233,0.0011035303377728667,0.001513772048217615,0.0005666989011205999,0.0006571587452677036,0.00016637206597521558,0.00036970310957474856,0.0010373554423696542,0.001023311198202178,0.0013458894246026027,0.0006775354561730934,0.0003667620425313198,0.0008588886354076351,0.0008686292414707502,0.0010154936780829868,0.0007771917897643233,0.0010060103288253468,0.0006103604234424481,0.0013818671764030328,0.0007604953035713545,0.0014703533769956933,0.0007379687266977965,0.0015681689631787186,0.0017291208386503792,0.0013383269303438709
